Start Time: 09-01-2023 09:47:21
End Time: 09-01-2023 12:33:51
Data Number: 3755
T1 (°C) Max: 110.3 09-01-2023 11:34:53	 Min: 17.9 09-01-2023 09:48:09	 Avg: 44.33
T2 (°C) Max: 60.7 09-01-2023 12:24:11	 Min: 21.3 09-01-2023 09:47:23	 Avg: 42.51
T3 (°C) Max: 37.9 09-01-2023 12:24:11	 Min: 21.1 09-01-2023 09:47:31	 Avg: 29.94
T4 (°C) Max: 0 	 Min: 0 	 Avg: 0.00
""
Record Time,T1 (°C),T2 (°C),T3 (°C),T4 (°C)
"09-01-2023 10:32:39","25.4","26.1","23.5",""
"09-01-2023 10:32:41","25.3","26.1","23.5",""
"09-01-2023 10:32:43","25.3","26.1","23.5",""
"09-01-2023 10:32:45","25.3","26.1","23.5",""
"09-01-2023 10:32:47","25.3","26.1","23.5",""
"09-01-2023 10:32:49","25.3","26.1","23.5",""
"09-01-2023 10:32:51","25.3","26.1","23.5",""
"09-01-2023 10:32:53","25.3","26.1","23.5",""
"09-01-2023 10:32:55","25.3","25.9","23.5",""
"09-01-2023 10:32:57","25.3","26","23.5",""
"09-01-2023 10:32:59","25.3","26","23.5",""
"09-01-2023 10:33:01","25.3","26","23.5",""
"09-01-2023 10:33:03","25.3","26","23.5",""
"09-01-2023 10:33:05","25.2","26","23.5",""
"09-01-2023 10:33:07","25.2","26","23.5",""
"09-01-2023 10:33:09","25.2","26","23.4",""
"09-01-2023 10:33:11","25.2","26","23.5",""
"09-01-2023 10:33:13","25.2","26","23.5",""
"09-01-2023 10:33:15","25.2","26","23.4",""
"09-01-2023 10:33:17","25.2","26","23.5",""
"09-01-2023 10:33:19","25.1","26","23.5",""
"09-01-2023 10:33:21","25.1","26","23.5",""
"09-01-2023 10:33:23","25.3","26","23.5",""
"09-01-2023 10:33:25","25.1","26","23.5",""
"09-01-2023 10:33:27","25.2","26","23.4",""
"09-01-2023 10:33:29","25.1","25.9","23.4",""
"09-01-2023 10:33:31","25.2","25.9","23.4",""
"09-01-2023 10:33:33","25.2","25.9","23.4",""
"09-01-2023 10:33:35","25.2","25.9","23.4",""
"09-01-2023 10:33:37","25.0","25.9","23.4",""
"09-01-2023 10:33:39","25.2","25.9","23.4",""
"09-01-2023 10:33:41","25.1","25.8","23.4",""
"09-01-2023 10:33:43","25.2","25.8","23.3",""
"09-01-2023 10:33:45","25.2","25.8","23.3",""
"09-01-2023 10:33:47","25.1","25.8","23.3",""
"09-01-2023 10:33:49","25.1","25.8","23.3",""
"09-01-2023 10:33:51","25.1","25.8","23.4",""
"09-01-2023 10:33:53","25.0","25.8","23.4",""
"09-01-2023 10:33:55","24.9","25.8","23.3",""
"09-01-2023 10:33:57","24.9","25.8","23.3",""
"09-01-2023 10:33:59","25.0","25.8","23.3",""
"09-01-2023 10:34:01","25.0","25.8","23.3",""
"09-01-2023 10:34:03","25.0","25.8","23.4",""
"09-01-2023 10:34:05","25.0","25.8","23.3",""
"09-01-2023 10:34:07","24.9","25.8","23.3",""
"09-01-2023 10:34:09","24.9","25.8","23.3",""
"09-01-2023 10:34:11","24.9","25.7","23.2",""
"09-01-2023 10:34:13","24.9","25.7","23.2",""
"09-01-2023 10:34:15","24.9","25.7","23.2",""
"09-01-2023 10:34:17","24.9","25.7","23.3",""
"09-01-2023 10:34:19","24.9","25.7","23.3",""
"09-01-2023 10:34:21","24.9","25.7","23.3",""
"09-01-2023 10:34:23","24.8","25.7","23.3",""
"09-01-2023 10:34:25","25.0","25.7","23.3",""
"09-01-2023 10:34:27","25.0","25.7","23.3",""
"09-01-2023 10:34:29","25.0","25.7","23.3",""
"09-01-2023 10:34:31","25.0","25.7","23.3",""
"09-01-2023 10:34:33","24.9","25.7","23.3",""
"09-01-2023 10:34:35","25.0","25.7","23.3",""
"09-01-2023 10:34:37","24.7","25.7","23.3",""
"09-01-2023 10:34:39","24.8","25.7","23.3",""
"09-01-2023 10:34:41","24.8","25.7","23.3",""
"09-01-2023 10:34:43","25.0","25.6","23.3",""
"09-01-2023 10:34:45","25.0","25.6","23.3",""
"09-01-2023 10:34:47","25.0","25.6","23.3",""
"09-01-2023 10:34:49","24.9","25.6","23.3",""
"09-01-2023 10:34:51","24.6","25.6","23.3",""
"09-01-2023 10:34:53","24.8","25.6","23.3",""
"09-01-2023 10:34:55","24.7","25.6","23.3",""
"09-01-2023 10:34:57","24.7","25.6","23.3",""
"09-01-2023 10:34:59","24.7","25.6","23.3",""
"09-01-2023 10:35:01","24.8","25.6","23.2",""
"09-01-2023 10:35:03","24.8","25.6","23.3",""
"09-01-2023 10:35:05","24.8","25.4","23.1",""
"09-01-2023 10:35:07","24.8","25.5","23.2",""
"09-01-2023 10:35:09","24.8","25.5","23.2",""
"09-01-2023 10:35:11","24.7","25.5","23.2",""
"09-01-2023 10:35:13","24.7","25.7","23.4",""
"09-01-2023 10:35:15","24.8","25.7","23.4",""
"09-01-2023 10:35:17","24.8","25.6","23.4",""
"09-01-2023 10:35:19","24.8","25.4","23.2",""
"09-01-2023 10:35:21","24.8","25.4","23.2",""
"09-01-2023 10:35:23","24.8","25.5","23.2",""
"09-01-2023 10:35:25","24.8","25.5","23.2",""
"09-01-2023 10:35:27","24.7","25.6","23.3",""
"09-01-2023 10:35:29","24.7","25.6","23.3",""
"09-01-2023 10:35:31","24.7","25.6","23.3",""
"09-01-2023 10:35:33","24.7","25.6","23.3",""
"09-01-2023 10:35:35","24.7","25.5","23.3",""
"09-01-2023 10:35:37","24.7","25.5","23.3",""
"09-01-2023 10:35:39","24.7","25.5","23.3",""
"09-01-2023 10:35:41","24.7","25.5","23.3",""
"09-01-2023 10:35:43","24.7","25.4","23.1",""
"09-01-2023 10:35:45","24.7","25.3","23.1",""
"09-01-2023 10:35:47","24.7","25.3","23.1",""
"09-01-2023 10:35:49","24.7","25.4","23.1",""
"09-01-2023 10:35:51","24.7","25.4","23.2",""
"09-01-2023 10:35:53","24.7","25.4","23.2",""
"09-01-2023 10:35:55","24.7","25.4","23.2",""
"09-01-2023 10:35:57","24.7","25.2","23",""
"09-01-2023 10:35:59","24.7","25.2","23",""
"09-01-2023 10:36:01","24.7","25.3","23.1",""
"09-01-2023 10:36:03","24.7","25.3","23.1",""
"09-01-2023 10:36:05","24.6","25.3","23.1",""
"09-01-2023 10:36:07","24.5","25.3","23.1",""
"09-01-2023 10:36:09","24.5","25.3","23.2",""
"09-01-2023 10:36:11","24.4","25.3","23.2",""
"09-01-2023 10:36:13","24.4","25.3","23.2",""
"09-01-2023 10:36:15","24.4","25.3","23.2",""
"09-01-2023 10:36:17","24.4","25.3","23.1",""
"09-01-2023 10:36:19","24.4","25.3","23.2",""
"09-01-2023 10:36:21","24.5","25.3","23.2",""
"09-01-2023 10:36:23","24.5","25.3","23.2",""
"09-01-2023 10:36:25","24.5","25.3","23.2",""
"09-01-2023 10:36:27","24.5","25.3","23.2",""
"09-01-2023 10:36:29","24.5","25.3","23.2",""
"09-01-2023 10:36:31","24.5","25.3","23.2",""
"09-01-2023 10:36:33","24.4","25.3","23.2",""
"09-01-2023 10:36:35","24.5","25.3","23.2",""
"09-01-2023 10:36:37","24.6","25.3","23.2",""
"09-01-2023 10:36:39","24.6","25.2","23.1",""
"09-01-2023 10:36:41","24.6","25.2","23.1",""
"09-01-2023 10:36:43","24.5","25.3","23.2",""
"09-01-2023 10:36:45","24.5","25.3","23.2",""
"09-01-2023 10:36:47","24.5","25.3","23.3",""
"09-01-2023 10:36:49","24.5","25.3","23.1",""
"09-01-2023 10:36:51","24.5","25.1","23.1",""
"09-01-2023 10:36:53","24.4","25.2","23.1",""
"09-01-2023 10:36:55","24.4","25.2","23.2",""
"09-01-2023 10:36:57","24.3","25.2","23.1",""
"09-01-2023 10:36:59","24.4","25.2","23.1",""
"09-01-2023 10:37:01","24.4","25.2","23.2",""
"09-01-2023 10:37:03","24.4","25.2","23.2",""
"09-01-2023 10:37:05","24.4","25.2","23.2",""
"09-01-2023 10:37:07","24.4","25.2","23.2",""
"09-01-2023 10:37:09","24.4","25.2","23.2",""
"09-01-2023 10:37:11","24.4","25.2","23.2",""
"09-01-2023 10:37:13","24.4","25.3","23.2",""
"09-01-2023 10:37:15","24.4","25.2","23.1",""
"09-01-2023 10:37:17","24.4","25.3","23.2",""
"09-01-2023 10:37:19","24.4","25.3","23.2",""
"09-01-2023 10:37:21","24.4","25.2","23.2",""
"09-01-2023 10:37:23","24.4","25.2","23.2",""
"09-01-2023 10:37:25","24.4","25.2","23.1",""
"09-01-2023 10:37:27","24.4","25.2","23.1",""
"09-01-2023 10:37:29","24.4","25.1","23.1",""
"09-01-2023 10:37:31","24.4","25.1","23",""
"09-01-2023 10:37:33","24.2","25.1","23.1",""
"09-01-2023 10:37:35","24.2","25.1","23.1",""
"09-01-2023 10:37:37","24.4","25.1","23.1",""
"09-01-2023 10:37:39","24.2","25.1","23.1",""
"09-01-2023 10:37:41","24.2","25.1","23.1",""
"09-01-2023 10:37:43","24.2","25.1","23.1",""
"09-01-2023 10:37:45","24.2","25.1","23.1",""
"09-01-2023 10:37:47","24.3","25.1","23.1",""
"09-01-2023 10:37:49","24.3","25.1","23.1",""
"09-01-2023 10:37:51","24.3","25.1","23.1",""
"09-01-2023 10:37:53","24.3","25.1","23.1",""
"09-01-2023 10:37:55","24.3","25.1","23.1",""
"09-01-2023 10:37:57","24.2","25.1","23.1",""
"09-01-2023 10:37:59","24.2","25.1","23.1",""
"09-01-2023 10:38:01","24.2","25.1","23.1",""
"09-01-2023 10:38:03","24.3","25.1","23.1",""
"09-01-2023 10:38:05","24.2","25.1","23.1",""
"09-01-2023 10:38:07","24.2","25.1","23.1",""
"09-01-2023 10:38:09","24.2","25.1","23.1",""
"09-01-2023 10:38:11","24.2","25.1","23.1",""
"09-01-2023 10:38:13","24.2","25.1","23.1",""
"09-01-2023 10:38:15","24.3","25","23",""
"09-01-2023 10:38:17","24.3","25","23",""
"09-01-2023 10:38:19","24.3","24.9","23",""
"09-01-2023 10:38:21","24.3","25","23",""
"09-01-2023 10:38:23","24.2","25","23",""
"09-01-2023 10:38:25","24.2","25","23",""
"09-01-2023 10:38:27","24.2","25","23",""
"09-01-2023 10:38:29","24.1","24.9","23",""
"09-01-2023 10:38:31","24.1","24.9","23",""
"09-01-2023 10:38:33","24.1","24.9","23",""
"09-01-2023 10:38:35","24.1","24.9","23",""
"09-01-2023 10:38:37","24.1","24.9","23",""
"09-01-2023 10:38:39","24.1","24.9","23",""
"09-01-2023 10:38:41","24.2","25","23",""
"09-01-2023 10:38:43","24.3","25","23",""
"09-01-2023 10:38:45","24.3","25","23.1",""
"09-01-2023 10:38:47","24.3","25","23.1",""
"09-01-2023 10:38:49","24.2","24.9","22.9",""
"09-01-2023 10:38:51","24.2","24.8","22.9",""
"09-01-2023 10:38:53","24.2","24.8","22.9",""
"09-01-2023 10:38:55","24.0","24.8","22.9",""
"09-01-2023 10:38:57","24.0","25","23.1",""
"09-01-2023 10:38:59","24.0","25","23.1",""
"09-01-2023 10:39:01","24.1","25","23.1",""
"09-01-2023 10:39:03","24.1","24.9","23",""
"09-01-2023 10:39:05","24.1","24.9","23",""
"09-01-2023 10:39:07","24.1","24.8","22.9",""
"09-01-2023 10:39:09","24.1","24.9","22.9",""
"09-01-2023 10:39:11","24.2","24.9","23",""
"09-01-2023 10:39:13","23.9","24.9","23",""
"09-01-2023 10:39:15","24.0","24.9","23",""
"09-01-2023 10:39:17","24.0","24.8","22.9",""
"09-01-2023 10:39:19","24.0","24.8","22.9",""
"09-01-2023 10:39:21","24.0","24.8","22.9",""
"09-01-2023 10:39:23","24.0","24.8","23",""
"09-01-2023 10:39:25","24.0","24.8","22.9",""
"09-01-2023 10:39:27","24.0","24.8","22.9",""
"09-01-2023 10:39:29","24.0","24.8","22.9",""
"09-01-2023 10:39:31","24.0","24.8","23",""
"09-01-2023 10:39:33","24.0","24.8","23",""
"09-01-2023 10:39:35","24.0","24.8","23",""
"09-01-2023 10:39:37","24.0","24.9","23",""
"09-01-2023 10:39:39","24.0","24.9","23",""
"09-01-2023 10:39:41","24.0","24.8","23",""
"09-01-2023 10:39:43","24.0","24.8","22.9",""
"09-01-2023 10:39:45","24.0","24.8","23",""
"09-01-2023 10:39:47","24.0","24.8","22.9",""
"09-01-2023 10:39:49","24.0","24.8","22.9",""
"09-01-2023 10:39:51","24.0","24.8","22.9",""
"09-01-2023 10:39:53","24.1","24.8","22.9",""
"09-01-2023 10:39:55","24.1","24.8","23",""
"09-01-2023 10:39:57","24.0","24.8","22.9",""
"09-01-2023 10:39:59","24.0","24.8","23",""
"09-01-2023 10:40:01","23.9","24.7","22.9",""
"09-01-2023 10:40:03","23.9","24.7","22.9",""
"09-01-2023 10:40:05","23.9","24.7","22.9",""
"09-01-2023 10:40:07","23.9","24.5","22.7",""
"09-01-2023 10:40:09","23.9","24.5","22.7",""
"09-01-2023 10:40:11","23.9","24.6","22.8",""
"09-01-2023 10:40:13","23.9","24.6","22.8",""
"09-01-2023 10:40:15","23.9","24.6","22.8",""
"09-01-2023 10:40:17","23.9","24.6","22.8",""
"09-01-2023 10:40:19","23.9","24.5","22.7",""
"09-01-2023 10:40:21","23.8","24.5","22.7",""
"09-01-2023 10:40:23","23.9","24.5","22.7",""
"09-01-2023 10:40:25","23.9","24.5","22.7",""
"09-01-2023 10:40:27","23.9","24.5","22.7",""
"09-01-2023 10:40:29","23.9","24.6","22.9",""
"09-01-2023 10:40:31","23.9","24.5","22.8",""
"09-01-2023 10:40:33","23.9","24.5","22.9",""
"09-01-2023 10:40:35","23.9","24.6","22.9",""
"09-01-2023 10:40:37","23.9","24.6","22.9",""
"09-01-2023 10:40:39","24.0","24.6","22.9",""
"09-01-2023 10:40:41","23.8","24.6","22.9",""
"09-01-2023 10:40:43","23.8","24.6","22.9",""
"09-01-2023 10:40:45","23.8","24.7","22.9",""
"09-01-2023 10:40:47","23.8","24.6","22.9",""
"09-01-2023 10:40:49","23.8","24.5","22.8",""
"09-01-2023 10:40:51","23.8","24.5","22.8",""
"09-01-2023 10:40:53","23.9","24.4","22.7",""
"09-01-2023 10:40:55","23.9","24.5","22.8",""
"09-01-2023 10:40:57","23.9","24.5","22.8",""
"09-01-2023 10:40:59","23.8","24.5","22.8",""
"09-01-2023 10:41:01","23.8","24.5","22.8",""
"09-01-2023 10:41:03","23.8","24.5","22.8",""
"09-01-2023 10:41:05","23.8","24.5","22.8",""
"09-01-2023 10:41:07","23.8","24.5","22.8",""
"09-01-2023 10:41:09","23.6","24.5","22.8",""
"09-01-2023 10:41:11","23.6","24.5","22.8",""
"09-01-2023 10:41:13","23.6","24.5","22.8",""
"09-01-2023 10:41:15","23.6","24.5","22.8",""
"09-01-2023 10:41:17","23.7","24.4","22.8",""
"09-01-2023 10:41:19","23.7","24.5","22.8",""
"09-01-2023 10:41:21","23.7","24.5","22.8",""
"09-01-2023 10:41:23","23.7","24.5","22.8",""
"09-01-2023 10:41:25","23.7","24.5","22.9",""
"09-01-2023 10:41:27","23.7","24.5","22.9",""
"09-01-2023 10:41:29","23.7","24.5","22.8",""
"09-01-2023 10:41:31","23.5","24.5","22.9",""
"09-01-2023 10:41:33","23.5","24.5","22.9",""
"09-01-2023 10:41:35","23.6","24.5","22.8",""
"09-01-2023 10:41:37","23.6","24.5","22.9",""
"09-01-2023 10:41:39","23.6","24.5","22.9",""
"09-01-2023 10:41:41","23.6","24.5","22.9",""
"09-01-2023 10:41:43","23.6","24.5","22.9",""
"09-01-2023 10:41:45","23.6","24.4","22.8",""
"09-01-2023 10:41:47","23.6","24.4","22.8",""
"09-01-2023 10:41:49","23.6","24.5","22.9",""
"09-01-2023 10:41:51","23.6","24.5","22.8",""
"09-01-2023 10:41:53","23.6","24.5","22.8",""
"09-01-2023 10:41:55","23.6","24.4","22.8",""
"09-01-2023 10:41:57","23.6","24.4","22.8",""
"09-01-2023 10:41:59","23.6","24.4","22.8",""
"09-01-2023 10:42:01","23.6","24.4","22.8",""
"09-01-2023 10:42:03","23.6","24.4","22.8",""
"09-01-2023 10:42:05","23.6","24.4","22.8",""
"09-01-2023 10:42:07","23.5","24.4","22.8",""
"09-01-2023 10:42:09","23.5","24.4","22.8",""
"09-01-2023 10:42:11","23.3","24.4","22.8",""
"09-01-2023 10:42:13","23.3","24.3","22.7",""
"09-01-2023 10:42:15","23.5","24.4","22.8",""
"09-01-2023 10:42:17","23.7","24.2","22.7",""
"09-01-2023 10:42:19","23.7","24.2","22.7",""
"09-01-2023 10:42:21","23.8","24.2","22.7",""
"09-01-2023 10:42:23","23.8","24.3","22.8",""
"09-01-2023 10:42:25","23.7","24.3","22.8",""
"09-01-2023 10:42:27","23.5","24.3","22.8",""
"09-01-2023 10:42:29","23.5","24.3","22.8",""
"09-01-2023 10:42:31","23.6","24.3","22.8",""
"09-01-2023 10:42:33","23.7","24.2","22.7",""
"09-01-2023 10:42:35","23.7","24.1","22.6",""
"09-01-2023 10:42:37","23.7","24.1","22.6",""
"09-01-2023 10:42:39","23.5","24.1","22.6",""
"09-01-2023 10:42:41","23.5","24.1","22.6",""
"09-01-2023 10:42:43","23.5","24.2","22.7",""
"09-01-2023 10:42:45","23.5","24.2","22.7",""
"09-01-2023 10:42:47","23.6","24.2","22.7",""
"09-01-2023 10:42:49","23.6","24.2","22.7",""
"09-01-2023 10:42:51","23.6","24.2","22.7",""
"09-01-2023 10:42:53","23.6","24.2","22.7",""
"09-01-2023 10:42:55","23.6","24.2","22.7",""
"09-01-2023 10:42:57","23.5","24.2","22.7",""
"09-01-2023 10:42:59","23.5","24.3","22.7",""
"09-01-2023 10:43:01","23.5","24.3","22.7",""
"09-01-2023 10:43:03","23.5","24.3","22.8",""
"09-01-2023 10:43:05","23.5","24.3","22.7",""
"09-01-2023 10:43:07","23.5","24.3","22.7",""
"09-01-2023 10:43:09","23.5","24.2","22.7",""
"09-01-2023 10:43:11","23.5","24.3","22.8",""
"09-01-2023 10:43:13","23.4","24.2","22.7",""
"09-01-2023 10:43:15","23.4","24.3","22.8",""
"09-01-2023 10:43:17","23.4","24.2","22.7",""
"09-01-2023 10:43:19","23.4","24.2","22.7",""
"09-01-2023 10:43:21","23.4","24.2","22.7",""
"09-01-2023 10:43:23","23.4","24.2","22.7",""
"09-01-2023 10:43:25","23.5","24.2","22.7",""
"09-01-2023 10:43:27","23.4","24.2","22.7",""
"09-01-2023 10:43:29","23.4","24.1","22.7",""
"09-01-2023 10:43:31","23.4","24.2","22.7",""
"09-01-2023 10:43:33","23.4","24.2","22.7",""
"09-01-2023 10:43:35","23.4","24.2","22.7",""
"09-01-2023 10:43:37","23.4","24.2","22.7",""
"09-01-2023 10:43:39","23.4","24.2","22.7",""
"09-01-2023 10:43:41","23.4","24.2","22.7",""
"09-01-2023 10:43:43","23.4","24.1","22.7",""
"09-01-2023 10:43:45","23.4","24.1","22.6",""
"09-01-2023 10:43:47","23.4","23.9","22.6",""
"09-01-2023 10:43:49","23.4","24","22.6",""
"09-01-2023 10:43:51","23.4","24","22.6",""
"09-01-2023 10:43:53","23.5","24","22.6",""
"09-01-2023 10:43:55","23.4","24.2","22.6",""
"09-01-2023 10:43:57","23.4","24.1","22.6",""
"09-01-2023 10:43:59","23.4","24.1","22.6",""
"09-01-2023 10:44:01","23.4","24.1","22.6",""
"09-01-2023 10:44:03","23.4","24.1","22.6",""
"09-01-2023 10:44:05","23.4","24.1","22.6",""
"09-01-2023 10:44:07","23.5","24.1","22.6",""
"09-01-2023 10:44:09","23.5","24.1","22.7",""
"09-01-2023 10:44:11","23.5","24.1","22.7",""
"09-01-2023 10:44:13","23.5","24.1","22.7",""
"09-01-2023 10:44:15","23.4","24.1","22.7",""
"09-01-2023 10:44:17","23.4","24.1","22.6",""
"09-01-2023 10:44:19","23.4","24.1","22.6",""
"09-01-2023 10:44:21","23.4","24.1","22.6",""
"09-01-2023 10:44:23","23.4","24.1","22.6",""
"09-01-2023 10:44:25","23.4","24.1","22.7",""
"09-01-2023 10:44:27","23.4","24.1","22.7",""
"09-01-2023 10:44:29","23.3","24.1","22.7",""
"09-01-2023 10:44:31","23.3","24.1","22.7",""
"09-01-2023 10:44:33","23.3","24.1","22.7",""
"09-01-2023 10:44:35","23.4","24.1","22.6",""
"09-01-2023 10:44:37","23.4","24.1","22.7",""
"09-01-2023 10:44:39","23.4","23.9","22.5",""
"09-01-2023 10:44:41","23.4","23.9","22.5",""
"09-01-2023 10:44:43","23.3","24","22.6",""
"09-01-2023 10:44:45","23.3","24","22.6",""
"09-01-2023 10:44:47","23.2","24","22.6",""
"09-01-2023 10:44:49","23.2","23.9","22.5",""
"09-01-2023 10:44:51","23.2","23.9","22.5",""
"09-01-2023 10:44:53","23.2","23.9","22.5",""
"09-01-2023 10:44:55","23.4","23.9","22.5",""
"09-01-2023 10:44:57","23.4","23.9","22.5",""
"09-01-2023 10:44:59","23.4","23.9","22.5",""
"09-01-2023 10:45:01","23.4","23.9","22.6",""
"09-01-2023 10:45:03","23.4","23.9","22.5",""
"09-01-2023 10:45:05","23.4","23.9","22.5",""
"09-01-2023 10:45:07","23.4","23.9","22.5",""
"09-01-2023 10:45:09","23.4","23.9","22.5",""
"09-01-2023 10:45:11","23.2","23.9","22.6",""
"09-01-2023 10:45:13","23.2","23.9","22.6",""
"09-01-2023 10:45:15","23.2","23.9","22.6",""
"09-01-2023 10:45:17","23.2","23.9","22.6",""
"09-01-2023 10:45:19","23.2","24","22.6",""
"09-01-2023 10:45:21","23.2","24","22.6",""
"09-01-2023 10:45:23","23.2","23.8","22.6",""
"09-01-2023 10:45:25","23.2","23.9","22.6",""
"09-01-2023 10:45:27","23.2","23.9","22.6",""
"09-01-2023 10:45:29","23.2","23.9","22.6",""
"09-01-2023 10:45:31","23.2","23.9","22.6",""
"09-01-2023 10:45:33","23.2","23.9","22.6",""
"09-01-2023 10:45:35","23.3","23.9","22.6",""
"09-01-2023 10:45:37","23.2","23.9","22.6",""
"09-01-2023 10:45:39","23.2","23.9","22.6",""
"09-01-2023 10:45:41","23.2","23.9","22.6",""
"09-01-2023 10:45:43","23.2","23.9","22.6",""
"09-01-2023 10:45:45","23.1","23.9","22.6",""
"09-01-2023 10:45:47","23.1","23.9","22.6",""
"09-01-2023 10:45:49","23.1","23.9","22.5",""
"09-01-2023 10:45:51","23.1","23.9","22.6",""
"09-01-2023 10:45:53","23.1","23.9","22.6",""
"09-01-2023 10:45:55","23.1","23.8","22.5",""
"09-01-2023 10:45:57","23.1","23.9","22.6",""
"09-01-2023 10:45:59","23.1","23.9","22.6",""
"09-01-2023 10:46:01","23.1","23.8","22.5",""
"09-01-2023 10:46:03","23.0","23.9","22.6",""
"09-01-2023 10:46:05","23.1","23.9","22.6",""
"09-01-2023 10:46:07","23.1","23.8","22.5",""
"09-01-2023 10:46:09","23.0","23.9","22.6",""
"09-01-2023 10:46:11","23.0","23.8","22.5",""
"09-01-2023 10:46:13","23.1","23.8","22.5",""
"09-01-2023 10:46:15","23.1","23.8","22.5",""
"09-01-2023 10:46:17","23.0","23.8","22.5",""
"09-01-2023 10:46:19","23.0","23.9","22.6",""
"09-01-2023 10:46:21","23.0","23.8","22.5",""
"09-01-2023 10:46:23","23.1","23.8","22.5",""
"09-01-2023 10:46:25","23.2","23.8","22.5",""
"09-01-2023 10:46:27","23.2","23.8","22.5",""
"09-01-2023 10:46:29","23.2","23.8","22.5",""
"09-01-2023 10:46:31","23.2","23.9","22.6",""
"09-01-2023 10:46:33","23.2","23.9","22.6",""
"09-01-2023 10:46:35","23.2","23.9","22.6",""
"09-01-2023 10:46:37","23.1","23.8","22.5",""
"09-01-2023 10:46:39","23.1","23.8","22.5",""
"09-01-2023 10:46:41","22.9","23.8","22.5",""
"09-01-2023 10:46:43","23.0","23.8","22.5",""
"09-01-2023 10:46:45","23.0","23.8","22.5",""
"09-01-2023 10:46:47","23.0","23.8","22.5",""
"09-01-2023 10:46:49","23.0","23.8","22.5",""
"09-01-2023 10:46:51","23.0","23.7","22.5",""
"09-01-2023 10:46:53","23.0","23.7","22.5",""
"09-01-2023 10:46:55","23.0","23.7","22.5",""
"09-01-2023 10:46:57","23.0","23.7","22.5",""
"09-01-2023 10:46:59","22.9","23.7","22.5",""
"09-01-2023 10:47:01","22.9","23.7","22.5",""
"09-01-2023 10:47:03","23.1","23.7","22.5",""
"09-01-2023 10:47:05","23.1","23.8","22.6",""
"09-01-2023 10:47:07","23.0","23.8","22.5",""
"09-01-2023 10:47:09","23.0","23.8","22.6",""
"09-01-2023 10:47:11","23.0","23.8","22.5",""
"09-01-2023 10:47:13","23.0","23.8","22.6",""
"09-01-2023 10:47:15","23.0","23.8","22.6",""
"09-01-2023 10:47:17","23.0","23.8","22.6",""
"09-01-2023 10:47:19","22.8","23.8","22.6",""
"09-01-2023 10:47:21","22.8","23.7","22.5",""
"09-01-2023 10:47:23","22.8","23.7","22.5",""
"09-01-2023 10:47:25","22.9","23.7","22.5",""
"09-01-2023 10:47:27","22.9","23.8","22.6",""
"09-01-2023 10:47:29","22.9","23.8","22.6",""
"09-01-2023 10:47:31","22.9","23.7","22.5",""
"09-01-2023 10:47:33","22.9","23.7","22.4",""
"09-01-2023 10:47:35","22.9","23.7","22.4",""
"09-01-2023 10:47:37","22.9","23.7","22.4",""
"09-01-2023 10:47:39","22.9","23.7","22.4",""
"09-01-2023 10:47:41","22.9","23.7","22.5",""
"09-01-2023 10:47:43","22.9","23.7","22.4",""
"09-01-2023 10:47:45","22.9","23.7","22.4",""
"09-01-2023 10:47:47","22.9","23.7","22.4",""
"09-01-2023 10:47:49","22.9","23.7","22.5",""
"09-01-2023 10:47:51","22.9","23.7","22.5",""
"09-01-2023 10:47:53","22.9","23.7","22.5",""
"09-01-2023 10:47:55","22.9","23.7","22.5",""
"09-01-2023 10:47:57","22.9","23.7","22.5",""
"09-01-2023 10:47:59","22.8","23.6","22.4",""
"09-01-2023 10:48:01","22.8","23.6","22.5",""
"09-01-2023 10:48:03","22.8","23.6","22.5",""
"09-01-2023 10:48:05","22.8","23.6","22.5",""
"09-01-2023 10:48:07","22.8","23.6","22.5",""
"09-01-2023 10:48:09","22.8","23.6","22.4",""
"09-01-2023 10:48:11","22.8","23.6","22.4",""
"09-01-2023 10:48:13","22.7","23.6","22.4",""
"09-01-2023 10:48:15","22.7","23.6","22.5",""
"09-01-2023 10:48:17","22.8","23.6","22.4",""
"09-01-2023 10:48:19","22.8","23.6","22.4",""
"09-01-2023 10:48:21","22.8","23.6","22.4",""
"09-01-2023 10:48:23","22.7","23.6","22.5",""
"09-01-2023 10:48:25","22.7","23.6","22.4",""
"09-01-2023 10:48:27","22.7","23.6","22.5",""
"09-01-2023 10:48:29","22.7","23.6","22.5",""
"09-01-2023 10:48:31","22.9","23.6","22.4",""
"09-01-2023 10:48:33","22.8","23.6","22.4",""
"09-01-2023 10:48:35","22.8","23.6","22.4",""
"09-01-2023 10:48:37","22.8","23.6","22.5",""
"09-01-2023 10:48:39","22.8","23.6","22.4",""
"09-01-2023 10:48:41","22.8","23.6","22.4",""
"09-01-2023 10:48:43","22.8","23.6","22.4",""
"09-01-2023 10:48:45","22.8","23.6","22.4",""
"09-01-2023 10:48:47","22.8","23.6","22.4",""
"09-01-2023 10:48:49","22.8","23.5","22.4",""
"09-01-2023 10:48:51","22.8","23.5","22.4",""
"09-01-2023 10:48:53","22.7","23.5","22.4",""
"09-01-2023 10:48:55","22.7","23.5","22.4",""
"09-01-2023 10:48:57","22.7","23.6","22.5",""
"09-01-2023 10:48:59","22.7","23.6","22.5",""
"09-01-2023 10:49:01","22.7","23.5","22.4",""
"09-01-2023 10:49:03","22.6","23.6","22.5",""
"09-01-2023 10:49:05","22.6","23.5","22.4",""
